"log_tipo_logradouro", "logradouro", "bairro", "cidade", "uf", "cep"
"Rua", "Rita Teixeira Leite", "Jardim Paraíso do Sol", "São José dos Campos", "SP", "12225220"
"Rua", "Riva Idesis", "Jardim São Leopoldo", "São José dos Campos", "SP", "12228230"
"Rua", "Robert Marden Oliveira de Mello", "Parque Interlagos", "São José dos Campos", "SP", "12229810"
"Rua", "Roberto Alves de Aguiar", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233844"
"Rua", "Roberto Aparecido Cruz", "Jardim Santo Onofre", "São José dos Campos", "SP", "12228077"
"Rua", "Roberto Augusto Tavares", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246110"
"Rua", "Roberto Baranov", "Jardim Imperial", "São José dos Campos", "SP", "12234190"
"Rua", "Roberto Bianchi", "Campos de São José", "São José dos Campos", "SP", "12226620"
"Rua", "Roberto Carlos dos Santos", "Vila das Flores", "São José dos Campos", "SP", "12234762"
"Rua", "Roberto Felício", "Urbanova", "São José dos Campos", "SP", "12244864"
"Rua", "Roberto Romeo Nogueira", "Jardim Sul", "São José dos Campos", "SP", "12236481"
"Rua", "Roberto Rosa Filho", "Residencial Interlagos", "São José dos Campos", "SP", "12229075"
"Rua", "Roberto Rossi", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229070"
"Rua", "Roberto Verdussen", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229140"
"Rua", "Roberto Wagner dos Anjos Conrado", "Campos de São José", "São José dos Campos", "SP", "12226320"
"Rua", "Roberto de Paula Ferreira", "Santana", "São José dos Campos", "SP", "12212250"
"Rua", "Robson Ricardo da Silva", "Jardim Santa Inês II", "São José dos Campos", "SP", "12248505"
"Travessa", "Rocha Pombo", "Jardim São Dimas", "São José dos Campos", "SP", "12245080"
"Travessa", "Rodolfo Ferrianci", "Santana", "São José dos Campos", "SP", "12212002"
"Rua", "Rodolfo Mayer", "Jardim Santa Inês II", "São José dos Campos", "SP", "12248180"
"Rua", "Rodolfo Scarpa", "Jardim Rodolfo", "São José dos Campos", "SP", "12224838"
"Estrada Municipal", "Rodolfo Sebastião Alvarenga", "Costinha", "São José dos Campos", "SP", "12214460"
"Rua", "Rodolpho José de Moura", "Residencial Dom Bosco", "São José dos Campos", "SP", "12225872"
"Rua", "Rodrigo Donizetti de Souza", "Jardim Minas Gerais", "São José dos Campos", "SP", "12213262"
"Avenida", "Rodrigo Reis Tuy", "Jardim Serimbura", "São José dos Campos", "SP", "12242014"
"Rua", "Rogério Coutinho", "Residencial São Francisco", "São José dos Campos", "SP", "12227856"
"Rua", "Rogério Lustosa", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232450"
"Rua", "Rogério Marcos Ribeiro", "Urbanova", "São José dos Campos", "SP", "12244851"
"Rua", "Rogério Monteiro", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229020"
"Rua", "Roma", "Jardim Augusta", "São José dos Campos", "SP", "12216510"
"Rua", "Romeu Brescancini", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232730"
"Rua", "Romeu Carnevalli", "Jardim Bela Vista", "São José dos Campos", "SP", "12209005"
"Rua", "Romeu Gonçalves Mendes", "Jardim Cruzeiro do Sul", "São José dos Campos", "SP", "12234812"
"Rua", "Romeu Tinoco", "Urbanova", "São José dos Campos", "SP", "12244888"
"Rua", "Romeu de Oliveira Claus", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237420"
"Rua", "Romualdo Davoli", "Eldorado", "São José dos Campos", "SP", "12238577"
"Rua", "Romã", "Chácaras Pousada do Vale", "São José dos Campos", "SP", "12226746"
"Praça", "Romão Gomes", "Vila Adyana", "São José dos Campos", "SP", "12243790"
"Rua", "Romênia", "Vila Nair", "São José dos Campos", "SP", "12231320"
"Alameda", "Ronaldo Boscoli", "Condomínio Residencial Jaguary", "São José dos Campos", "SP", "12244622"
"Praça", "Ronaldo Davoli", "Jardim das Flores", "São José dos Campos", "SP", "12247680"
"Rua", "Rosa Barbieri Paiotti", "Urbanova", "São José dos Campos", "SP", "12244050"
"Rua", "Rosa Claro Martins", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236881"
"Rua", "Rosa Coulicoff Diamante", "Jardim Diamante", "São José dos Campos", "SP", "12223210"
"Rua", "Rosa Cândida Ferreira", "Campos de São José", "São José dos Campos", "SP", "12226718"
"Rua", "Rosaria Rodrigues Alonso", "Jardim Estoril", "São José dos Campos", "SP", "12232080"
"Rua", "Rosario", "Jardim América", "São José dos Campos", "SP", "12235420"
"Rua", "Rosario Tericugue Aquira", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233845"
"Rua", "Roseira", "Vila Nair", "São José dos Campos", "SP", "12231130"
"Praça", "Rotary", "Centro", "São José dos Campos", "SP", "12245780"
"Rua", "Rubens de Melo Gaia", "Campo dos Alemães", "São José dos Campos", "SP", "12239780"
"Rua", "Rubi", "Jardim São José Centro", "São José dos Campos", "SP", "12216320"
"Rua", "Rubião Júnior", "Centro", "São José dos Campos", "SP", "12210180"
"Rua", "Rufina Oliveira Arantes", "Buquirinha", "São José dos Campos", "SP", "12213821"
"Avenida", "Rui Barbosa", "Jardim Bela Vista", "São José dos Campos", "SP", "12209000"
"Avenida", "Rui Barbosa", "Vila Zizinha", "São José dos Campos", "SP", "12211005"
"Avenida", "Rui Barbosa", "Santana", "São José dos Campos", "SP", "12212000"
"Avenida", "Rui Barbosa", "Alto da Ponte", "São José dos Campos", "SP", "12212531"
"Avenida", "Rui Barbosa", "Vila Rossi", "São José dos Campos", "SP", "12211105"
"Rua", "Rui Sérgio Rodrigues de Moura", "Urbanova", "São José dos Campos", "SP", "12244465"
"Rua", "Ruivo", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246130"
"Avenida", "Ruth Merrik Kimbask", "Jardim São Vicente", "São José dos Campos", "SP", "12224450"
"Rua", "Ruth da Silva Santos", "Vila das Flores", "São José dos Campos", "SP", "12234754"
"Rua", "Ruy Jacques de Moraes", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229200"
"Rua", "Ryokichi Asanome", "Jardim América", "São José dos Campos", "SP", "12235130"
"Rua", "Rômulo Séllos Rodrigues", "Jardim República", "São José dos Campos", "SP", "12234834"
"Rua", "Rúbens Leitão Filho", "Jardim Ismênia", "São José dos Campos", "SP", "12221020"
"Praça", "Rúbens Molina", "Eugênio de Mello", "São José dos Campos", "SP", "12247040"
"Rua", "SC 3", "Parque Interlagos", "São José dos Campos", "SP", "12229823"
"Rua", "SC 5", "Parque Interlagos", "São José dos Campos", "SP", "12229825"
"Rua", "SC-2A", "Urbanova", "São José dos Campos", "SP", "12244512"
"Rua", "SC-2B", "Urbanova", "São José dos Campos", "SP", "12244513"
"Rua", "Sabara", "Jardim Ismênia", "São José dos Campos", "SP", "12220661"
"Rua", "Sabiá", "Vila Tatetuba", "São José dos Campos", "SP", "12220150"
"Rua", "Saburus", "Jardim Colonial", "São José dos Campos", "SP", "12234473"
"Rua", "Safira", "Jardim São José Centro", "São José dos Campos", "SP", "12216330"
"Avenida", "Saga", "Jardim Oriente", "São José dos Campos", "SP", "12236170"
"Rua", "Sagitarios", "Jardim da Granja", "São José dos Campos", "SP", "12227310"
"Rua", "Saigiro Nakamura", "Vila Industrial", "São José dos Campos", "SP", "12220280"
"Rua", "Saitama", "Jardim Oriente", "São José dos Campos", "SP", "12236140"
"Rua", "Salim Felizardo", "Jardim das Colinas", "São José dos Campos", "SP", "12242181"
"Rua", "Salim Mamede", "Residencial União", "São José dos Campos", "SP", "12239043"
"Rua", "Salim Simão", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233820"
"Avenida", "Salinas", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233590"
"Avenida", "Salinas", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233593"
"Avenida", "Salmão", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246260"
"Rua", "Salvador Lahoz", "Jardim Vale do Sol", "São José dos Campos", "SP", "12238220"
"Rua", "Salvatino Eufrasio Machado", "Campo dos Alemães", "São José dos Campos", "SP", "12239710"
"Rua", "Salviano José da Silva", "Eldorado", "São José dos Campos", "SP", "12238573"
"Rua", "Samara Regina Oliveira Pedreiro", "Campos de São José", "São José dos Campos", "SP", "12226712"
"Rua", "Samuel Antônio Rodrigues", "Jardim Paulista", "São José dos Campos", "SP", "12216161"
"Avenida", "Samuel Wainer", "Jardim Augusta", "São José dos Campos", "SP", "12216710"
"Rua", "San Marino", "Jardim América", "São José dos Campos", "SP", "12235080"
"Viela", "Sanitária", "Eldorado", "São José dos Campos", "SP", "12238579"
"Avenida", "Sansão Peres de Andrade", "Jardim Pararangaba", "São José dos Campos", "SP", "12224775"
"Rua", "Santa Ana", "Vila Nair", "São José dos Campos", "SP", "12231210"
"Rua", "Santa Branca", "Vila Nair", "São José dos Campos", "SP", "12231220"
"Rua", "Santa Catarina", "Vila Maria", "São José dos Campos", "SP", "12209260"
"Rua", "Santa Cecília", "Jardim Santa Matilde", "São José dos Campos", "SP", "12213600"
"Rua", "Santa Clara", "Vila Adyana", "São José dos Campos", "SP", "12243630"
"Praça", "Santa Cruz", "Santana", "São José dos Campos", "SP", "12211220"
"Travessa", "Santa Cruz", "Centro", "São José dos Campos", "SP", "12209532"
"Praça", "Santa Efigênia", "Jardim Santa Matilde", "São José dos Campos", "SP", "12213620"
"Rua", "Santa Elza", "Vila Adyana", "São José dos Campos", "SP", "12243690"
"Rua", "Santa Fé", "Cidade Vista Verde", "São José dos Campos", "SP", "12223340"
"Travessa", "Santa Inês", "Jardim Santa Madalena", "São José dos Campos", "SP", "12243290"
"Travessa", "Santa Joana D'Arc", "Alto da Ponte", "São José dos Campos", "SP", "12212515"
"Rua", "Santa Luzia", "Vila Ema", "São José dos Campos", "SP", "12243280"
"Rua", "Santa Madalena", "Vila Ema", "São José dos Campos", "SP", "12243300"
"Rua", "Santa Margarida", "Vila Ema", "São José dos Campos", "SP", "12243270"
"Rua", "Santa Matilde", "Jardim Santa Matilde", "São José dos Campos", "SP", "12213570"
"Rua", "Santa Mônica", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228412"
"Travessa", "Santa Paulina", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228425"
"Rua", "Santa Rita", "Alto da Ponte", "São José dos Campos", "SP", "12212540"
"Rua", "Santa Rita de Cássia", "Jardim São Judas Tadeu", "São José dos Campos", "SP", "12228408"
"Rua", "Santa Sofia", "Jardim Santa Madalena", "São José dos Campos", "SP", "12243310"
"Rua", "Santa Terezinha", "Santana", "São José dos Campos", "SP", "12212270"
"Praça", "Santana", "Santana", "São José dos Campos", "SP", "12211730"
"Rua", "Santarem", "Parque Industrial", "São José dos Campos", "SP", "12235550"
"Rua", "Santino Cosentino", "Residencial Bosque dos Ipês", "São José dos Campos", "SP", "12236876"
"Rua", "Santo Agostinho", "Vila Adyana", "São José dos Campos", "SP", "12243800"
"Estrada", "Santo Agostinho", "Vila Unidos", "São José dos Campos", "SP", "12214511"
"Rua", "Santo André", "Jardim Alvorada", "São José dos Campos", "SP", "12240521"
"Travessa", "Santo Antônio", "Centro", "São José dos Campos", "SP", "12210190"
"Estrada", "Santo Antônio do Alto", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225810"
"Rua", "Santo Dias da Silva", "Vila Paiva", "São José dos Campos", "SP", "12213410"
"Rua", "Santo Expedito", "Residencial União", "São José dos Campos", "SP", "12239021"
"Rua", "Santo Inácio de Loyola", "Jardim Oriente", "São José dos Campos", "SP", "12236230"
"Rua", "Santo Moratore", "Residencial Juritis", "São José dos Campos", "SP", "12228265"
"Rua", "Santo Onofre", "Alto da Ponte", "São José dos Campos", "SP", "12212570"
"Rua", "Santo Ângelo", "Buquirinha II", "São José dos Campos", "SP", "12214564"
"Rua", "Santos", "Jardim Alvorada", "São José dos Campos", "SP", "12240580"
"Avenida", "Santos Dumont", "Jardim Paulista", "São José dos Campos", "SP", "12215651"
"Rua", "Sapoti", "Jardim Satélite", "São José dos Campos", "SP", "12230150"
"Rua", "Sardonica", "Jardim São José Centro", "São José dos Campos", "SP", "12215790"
"Rua", "Sargento Antonio Celso de Souza", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228275"
"Rua", "Sargento Aníbal dos Santos", "Conjunto Residencial Elmano Veloso", "São José dos Campos", "SP", "12234640"
"Rua", "Sargento Sílvio Guizão", "Alto da Ponte", "São José dos Campos", "SP", "12212470"
"Rua", "Sassafrás", "Chácaras Pousada do Vale", "São José dos Campos", "SP", "12226753"
"Rua", "Saturno", "Jardim da Granja", "São José dos Campos", "SP", "12227480"
"Rua", "Saudades da Querência", "Palmeiras de São José", "São José dos Campos", "SP", "12237832"
"Avenida", "Saul Vieira", "Jardim das Colinas", "São José dos Campos", "SP", "12242140"
"Rua", "Schaia Feigenson", "Jardim Telespark", "São José dos Campos", "SP", "12212720"
"Rua", "Schiller Oliveira de Mello", "Residencial Dom Bosco", "São José dos Campos", "SP", "12225876"
"Rua", "Scorpius", "Jardim Satélite", "São José dos Campos", "SP", "12230570"
"Rua", "Scultor", "Jardim Satélite", "São José dos Campos", "SP", "12230590"
"Rua", "Scutum", "Jardim Satélite", "São José dos Campos", "SP", "12230530"
"Rua", "Scylla Bicudo", "Urbanova", "São José dos Campos", "SP", "12244485"
"Rua", "Sebastiana Faria de Oliveira", "Cidade Morumbi", "São José dos Campos", "SP", "12236730"
"Rua", "Sebastiana Francisca de Souza", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228321"
"Rua", "Sebastiana Maria Trindade", "Alto da Ponte", "São José dos Campos", "SP", "12212410"
"Rua", "Sebastiana Monteiro", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233170"
"Rua", "Sebastião Alves de Almeida", "Jardim Boa Vista", "São José dos Campos", "SP", "12213680"
"Rua", "Sebastião Benedito Dias", "Santana", "São José dos Campos", "SP", "12212210"
"Rua", "Sebastião Borges Leal", "Jardim Cruzeiro do Sul", "São José dos Campos", "SP", "12234818"
"Rua", "Sebastião Damas dos Santos", "Parque Interlagos", "São José dos Campos", "SP", "12229828"
"Rua", "Sebastião Felício", "Jardim Bela Vista", "São José dos Campos", "SP", "12209090"
"Rua", "Sebastião Geraldo do Nascimento", "Conjunto Residencial Vila Leila", "São José dos Campos", "SP", "12212477"
"Rua", "Sebastião Humel", "Centro", "São José dos Campos", "SP", "12210200"
"Rua", "Sebastião José Garcia", "Jardim Nova República", "São José dos Campos", "SP", "12234884"
"Rua", "Sebastião Lourenço", "Residencial Altos do Bosque", "São José dos Campos", "SP", "12239851"
"Viela", "Sebastião Luiz", "Parque Residencial Flamboyant", "São José dos Campos", "SP", "12227775"
"Rua", "Sebastião Martins Ramos", "Jardim São José Leste", "São José dos Campos", "SP", "12248631"
"Rua", "Sebastião Messias da Silva", "Jardim Pararangaba", "São José dos Campos", "SP", "12224789"
"Rua", "Sebastião Paulo Siqueira", "Jardim Santa Inês III", "São José dos Campos", "SP", "12248504"
"Rua", "Sebastião Ramos Nogueira", "Jardim Mariana II", "São José dos Campos", "SP", "12226882"
"Rua", "Sebastião Ricardo Filho", "Jardim Santa Rosa", "São José dos Campos", "SP", "12228878"
"Travessa", "Sebastião Terra", "Residencial União", "São José dos Campos", "SP", "12239006"
"Rua", "Sebastião Tourinho", "Jardim Esplanada II", "São José dos Campos", "SP", "12242640"
"Rua", "Sebastião da Silva Fileno", "Chácara dos Eucalíptos", "São José dos Campos", "SP", "12221761"
"Rua", "Segundo-Sargento Clarismundo Silva", "Jardim Nova Detroit", "São José dos Campos", "SP", "12224650"
"Avenida", "Segundo-Sargento Clarismundo da Silva", "Jardim Motorama", "São José dos Campos", "SP", "12224001"
"Rua", "Seis", "Condomínio Villagio Fazendão", "São José dos Campos", "SP", "12214427"
"Rua", "Seis", "Parque Interlagos", "São José dos Campos", "SP", "12229386"
"Rua", "Seis", "Jardim das Cerejeiras", "São José dos Campos", "SP", "12225407"
"Rua", "Seis", "Jardim Santa Maria", "São José dos Campos", "SP", "12225396"
"Rua", "Seis", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232857"
"Avenida", "Seis", "Conjunto Residencial Dom Pedro II", "São José dos Campos", "SP", "12232864"
"Rua", "Seis", "Mirante do Buquirinha", "São José dos Campos", "SP", "12214535"
"Rua", "Seis", "Buquirinha II", "São José dos Campos", "SP", "12214602"
"Rua", "Seis", "Chácara dos Coqueiros", "São José dos Campos", "SP", "12248692"
"Rua", "Seis", "Condomínio Residencial Bell Park", "São José dos Campos", "SP", "12227808"
"Rua", "Seis", "Residencial Dunamis", "São José dos Campos", "SP", "12226828"
"Rua", "Seis", "Jardim das Paineiras I", "São José dos Campos", "SP", "12226093"
"Rua", "Sena Madureira", "Parque Industrial", "São José dos Campos", "SP", "12237020"
"Travessa", "Senador Accyoli Filho", "Jardim São Dimas", "São José dos Campos", "SP", "12245420"
"Rua", "Senador Salgado Filho", "Centro", "São José dos Campos", "SP", "12245640"
"Praça", "Senador Severo Gomes", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246100"
"Avenida", "Senador Teotônio Vilela", "Monte Castelo", "São José dos Campos", "SP", "12215261"
