"log_tipo_logradouro", "logradouro", "bairro", "cidade", "uf", "cep"
"Rua", "das Papoulas", "Jardim Motorama", "São José dos Campos", "SP", "12224030"
"Rua", "das Peonias", "Jardim Motorama", "São José dos Campos", "SP", "12224110"
"Rua", "das Pescadas", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246291"
"Rua", "das Petúnias", "Jardim Motorama", "São José dos Campos", "SP", "12224240"
"Rua", "das Piabas", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246030"
"Travessa", "das Piabas", "Jardim Beira Rio", "São José dos Campos", "SP", "12212455"
"Rua", "das Piracanjubas", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246040"
"Rua", "das Pitangas", "Residencial Frei Galvão", "São José dos Campos", "SP", "12248704"
"Rua", "das Primulas", "Jardim das Flores", "São José dos Campos", "SP", "12247660"
"Rua", "das Quaresmeiras", "Jardim das Indústrias", "São José dos Campos", "SP", "12240130"
"Rua", "das Rogerias", "Jardim das Indústrias", "São José dos Campos", "SP", "12240100"
"Avenida", "das Rosas", "Jardim Motorama", "São José dos Campos", "SP", "12224000"
"Rua", "das Sardinhas", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246230"
"Avenida", "das Saíras", "Jardim Uirá", "São José dos Campos", "SP", "12227720"
"Rua", "das Secretarias", "Jardim Valparaíba", "São José dos Campos", "SP", "12221400"
"Rua", "das Sempre-Vivas", "Jardim das Flores", "São José dos Campos", "SP", "12247670"
"Rua", "das Sensitivas", "Jardim Motorama", "São José dos Campos", "SP", "12224040"
"Rua", "das Seriemas", "Jardim Uirá", "São José dos Campos", "SP", "12227710"
"Rua", "das Seringueiras", "Jardim das Indústrias", "São José dos Campos", "SP", "12241180"
"Rua", "das Tainhas", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246220"
"Rua", "das Telefonistas", "Jardim Valparaíba", "São José dos Campos", "SP", "12221330"
"Rua", "das Tilápias", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246050"
"Avenida", "das Tulipas", "Jardim Motorama", "São José dos Campos", "SP", "12224290"
"Rua", "das Tuíras", "Jardim Uirá", "São José dos Campos", "SP", "12227600"
"Rua", "das Tâmaras", "Residencial Frei Galvão", "São José dos Campos", "SP", "12248712"
"Rua", "das Valerianas", "Jardim das Indústrias", "São José dos Campos", "SP", "12240410"
"Rua", "das Verbenas", "Jardim Motorama", "São José dos Campos", "SP", "12224140"
"Rua", "das Violetas", "Jardim Motorama", "São José dos Campos", "SP", "12224160"
"Rua", "das Zineas", "Jardim das Indústrias", "São José dos Campos", "SP", "12240350"
"Praça", "das Árvores", "Jardim São Jorge", "São José dos Campos", "SP", "12221195"
"Rua", "de Servidão", "Parque Interlagos", "São José dos Campos", "SP", "12229530"
"Rua", "do Aruana", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246250"
"Estrada Municipal", "do Bairro São João", "Freitas", "São José dos Campos", "SP", "12214440"
"Estrada Municipal", "do Bairro da Repressa", "Freitas", "São José dos Campos", "SP", "12214450"
"Rua", "do Comércio", "Jardim Oriente", "São José dos Campos", "SP", "12236181"
"Alameda", "do Cpor", "Campus do CTA", "São José dos Campos", "SP", "12228616"
"Praça", "do Expedicionário", "Jardim Bela Vista", "São José dos Campos", "SP", "12209030"
"Estrada", "do Florindo", "Buquirinha II", "São José dos Campos", "SP", "12214560"
"Estrada", "do Imperador", "Jardim Colonial", "São José dos Campos", "SP", "12234001"
"Estrada", "do Imperador", "Campo dos Alemães", "São José dos Campos", "SP", "12239148"
"Estrada", "do Joaquim Gonçalves da Silva", "Jardim Santa Maria", "São José dos Campos", "SP", "12225833"
"Estrada", "do Mato Dentro", "Jardim Nova Michigan", "São José dos Campos", "SP", "12225470"
"Travessa", "do Matão", "Buquirinha II", "São José dos Campos", "SP", "12214578"
"Estrada", "do Paiol", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225662"
"Avenida", "do Tubarão", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246140"
"Rua", "dos Acantos", "Jardim das Flores", "São José dos Campos", "SP", "12247750"
"Alameda", "dos Acarás", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246010"
"Rua", "dos Advogados", "Jardim Valparaíba", "São José dos Campos", "SP", "12221810"
"Rua", "dos Agronomos", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225830"
"Rua", "dos Alecrins", "Jardim das Indústrias", "São José dos Campos", "SP", "12240030"
"Rua", "dos Alfaiates", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225740"
"Rua", "dos Amores-Perfeitos", "Jardim das Indústrias", "São José dos Campos", "SP", "12240150"
"Rua", "dos Andradas", "Jardim Esplanada", "São José dos Campos", "SP", "12242680"
"Travessa", "dos Anjos", "Vila Luchetti", "São José dos Campos", "SP", "12231563"
"Rua", "dos Antúrios", "Jardim das Indústrias", "São José dos Campos", "SP", "12240390"
"Rua", "dos Arenques", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246310"
"Rua", "dos Armadores", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225640"
"Rua", "dos Artesãs", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225780"
"Avenida", "dos Astronautas", "Jardim Souto", "São José dos Campos", "SP", "12227082"
"Avenida", "dos Astronautas", "Jardim da Granja", "São José dos Campos", "SP", "12227010"
"Rua", "dos Atuns", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246320"
"Rua", "dos Aviadores", "Jardim Valparaíba", "São José dos Campos", "SP", "12221410"
"Rua", "dos Balconistas", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225790"
"Rua", "dos Bancários", "Jardim Valparaíba", "São José dos Campos", "SP", "12221390"
"Alameda", "dos Betas", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246360"
"Rua", "dos Bombeiros", "Jardim Santa Júlia", "São José dos Campos", "SP", "12228285"
"Rua", "dos Cajueiros", "Jardim das Indústrias", "São José dos Campos", "SP", "12241190"
"Rua", "dos Canindés", "Jardim Uirá", "São José dos Campos", "SP", "12227621"
"Rua", "dos Canários", "Vila Tatetuba", "São José dos Campos", "SP", "12220180"
"Rua", "dos Carteiros", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225700"
"Rua", "dos Carvalhos", "Jardim das Indústrias", "São José dos Campos", "SP", "12241260"
"Avenida", "dos Cegonheiros", "Vila Tesouro", "São José dos Campos", "SP", "12221703"
"Rua", "dos Ceramistas", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225760"
"Rua", "dos Ciclames", "Jardim Motorama", "São José dos Campos", "SP", "12224070"
"Rua", "dos Cientistas", "Jardim Valparaíba", "São José dos Campos", "SP", "12221320"
"Rua", "dos Cirurgiões Dentistas", "Jardim Santa Inês II", "São José dos Campos", "SP", "12248515"
"Rua", "dos Colibris", "Vila Tatetuba", "São José dos Campos", "SP", "12220640"
"Rua", "dos Comerciantes", "Jardim Valparaíba", "São José dos Campos", "SP", "12221840"
"Rua", "dos Construtores", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225834"
"Rua", "dos Coqueiros", "Vila Unidos", "São José dos Campos", "SP", "12214512"
"Travessa", "dos Coqueiros", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229316"
"Rua", "dos Cravos", "Jardim das Indústrias", "São José dos Campos", "SP", "12240020"
"Rua", "dos Crisântemos", "Jardim das Indústrias", "São José dos Campos", "SP", "12240440"
"Rua", "dos Cronópios", "Jardim das Flores", "São José dos Campos", "SP", "12247700"
"Rua", "dos Cuitelos", "Jardim Uirá", "São José dos Campos", "SP", "12227680"
"Rua", "dos Curiós", "Jardim Uirá", "São José dos Campos", "SP", "12227700"
"Rua", "dos Damascos", "Residencial Frei Galvão", "São José dos Campos", "SP", "12248709"
"Rua", "dos Dentistas", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225835"
"Rua", "dos Desenhistas", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225680"
"Rua", "dos Dourados", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246270"
"Rua", "dos Economistas", "Jardim Valparaíba", "São José dos Campos", "SP", "12221310"
"Rua", "dos Eletricistas", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225710"
"Rua", "dos Encanadores", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225670"
"Rua", "dos Engenheiros", "Jardim Valparaíba", "São José dos Campos", "SP", "12221780"
"Avenida", "dos Estados", "Vila Maria", "São José dos Campos", "SP", "12209450"
"Rua", "dos Estudantes", "Jardim Valparaíba", "São José dos Campos", "SP", "12221370"
"Avenida", "dos Evangelicos", "Campo dos Alemães", "São José dos Campos", "SP", "12239060"
"Viaduto", "dos Expedicionários", "Jardim Bela Vista", "São José dos Campos", "SP", "12209162"
"Rua", "dos Farmacêuticos", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225630"
"Rua", "dos Ferreiros", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225600"
"Rua", "dos Flamingos", "Vila Tatetuba", "São José dos Campos", "SP", "12220620"
"Rua", "dos Funileiros", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225690"
"Travessa", "dos Galdinos", "Cajuru", "São José dos Campos", "SP", "12226772"
"Rua", "dos Gerânios", "Jardim Motorama", "São José dos Campos", "SP", "12224250"
"Rua", "dos Girassóis", "Jardim das Indústrias", "São José dos Campos", "SP", "12240360"
"Praça", "dos Golfinhos", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246400"
"Rua", "dos Gráficos", "Jardim Valparaíba", "São José dos Campos", "SP", "12221401"
"Rua", "dos Heliotrópios", "Jardim Motorama", "São José dos Campos", "SP", "12224210"
"Rua", "dos Jaburus", "Jardim Uirá", "São José dos Campos", "SP", "12227650"
"Rua", "dos Jacintos", "Jardim das Indústrias", "São José dos Campos", "SP", "12240071"
"Rua", "dos Jardineiros", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225770"
"Rua", "dos Jasmins", "Jardim Motorama", "São José dos Campos", "SP", "12224220"
"Rua", "dos Jaçanãs", "Jardim Uirá", "São José dos Campos", "SP", "12227690"
"Praça", "dos Jornalistas", "Jardim Valparaíba", "São José dos Campos", "SP", "12221331"
"Alameda", "dos Kings", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246370"
"Rua", "dos Lambaris", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246280"
"Rua", "dos Lavradores", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225620"
"Rua", "dos Lilazes", "Jardim das Indústrias", "São José dos Campos", "SP", "12240110"
"Rua", "dos Lírios", "Jardim Motorama", "São José dos Campos", "SP", "12224010"
"Travessa", "dos Machados", "Freitas", "São José dos Campos", "SP", "12214439"
"Rua", "dos Macucos", "Jardim Uirá", "São José dos Campos", "SP", "12227590"
"Rua", "dos Marceneiros", "Jardim Valparaíba", "São José dos Campos", "SP", "12221340"
"Rua", "dos Mecânicos", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225610"
"Rua", "dos Medicos", "Jardim Valparaíba", "São José dos Campos", "SP", "12221790"
"Rua", "dos Metalurgicos", "Jardim Valparaíba", "São José dos Campos", "SP", "12221380"
"Rua", "dos Miosótis", "Jardim Motorama", "São José dos Campos", "SP", "12224100"
"Rua", "dos Motoristas", "Jardim Valparaíba", "São José dos Campos", "SP", "12221350"
"Praça", "dos Musicos", "Jardim Valparaíba", "São José dos Campos", "SP", "12221371"
"Rua", "dos Mutuns", "Jardim Uirá", "São José dos Campos", "SP", "12227630"
"Avenida", "dos Narcisos", "Jardim Motorama", "São José dos Campos", "SP", "12224270"
"Alameda", "dos Neons", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246350"
"Rua", "dos Oleiros", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225771"
"Avenida", "dos Operarios", "Jardim Valparaíba", "São José dos Campos", "SP", "12221830"
"Rua", "dos Padeiros", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225831"
"Rua", "dos Pardais", "Vila Tatetuba", "São José dos Campos", "SP", "12220600"
"Rua", "dos Paturis", "Vila Tatetuba", "São José dos Campos", "SP", "12220601"
"Rua", "dos Pedreiros", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225660"
"Rua", "dos Periquitos", "Vila Tatetuba", "São José dos Campos", "SP", "12220130"
"Alameda", "dos Pinheiros", "Condomínio Residencial Floresta", "São José dos Campos", "SP", "12223844"
"Rua", "dos Pinheiros", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237655"
"Rua", "dos Pinheiros", "Jardim Torrão de Ouro", "São José dos Campos", "SP", "12229318"
"Rua", "dos Pintassilgos", "Vila Tatetuba", "São José dos Campos", "SP", "12220630"
"Rua", "dos Pintores", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225720"
"Rua", "dos Piquiroes", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246020"
"Alameda", "dos Platis", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246340"
"Travessa", "dos Portugueses", "Jardim Portugal", "São José dos Campos", "SP", "12232140"
"Praça", "dos Professores", "Jardim Valparaíba", "São José dos Campos", "SP", "12221820"
"Rua", "dos Radialistas", "Jardim Valparaíba", "São José dos Campos", "SP", "12221800"
"Rua", "dos Sapateiros", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225750"
"Rua", "dos Serralheiros", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225730"
"Praça", "dos Servidores Públicos Municipais", "Vila Betânia", "São José dos Campos", "SP", "12245471"
"Rua", "dos Socos", "Jardim Uirá", "São José dos Campos", "SP", "12227670"
"Rodovia", "dos Tamoios", "Bairro da Pernambucana", "São José dos Campos", "SP", "12228845"
"Avenida", "dos Tangarás", "Jardim Uirá", "São José dos Campos", "SP", "12227580"
"Avenida", "dos Tanictis", "Parque Residencial Aquarius", "São José dos Campos", "SP", "12246380"
"Rua", "dos Tecelões", "Jardim Valparaíba", "São José dos Campos", "SP", "12221360"
"Rua", "dos Topógrafos", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225751"
"Rua", "dos Trevos", "Jardim Motorama", "São José dos Campos", "SP", "12224050"
"Rua", "dos Tucanos", "Vila Tatetuba", "São José dos Campos", "SP", "12220240"
"Rua", "dos Vidraceiros", "Parque Novo Horizonte", "São José dos Campos", "SP", "12225761"
"Rua", "dos Álamos", "Jardim das Flores", "São José dos Campos", "SP", "12247730"
"Estrada", "para Piedade", "Jardim Paraíso do Sol", "São José dos Campos", "SP", "12225390"
"Rua", "Água Boa", "Bosque dos Eucaliptos", "São José dos Campos", "SP", "12233598"
"Rua", "Água Marinha", "Jardim São José Centro", "São José dos Campos", "SP", "12216250"
"Avenida", "Águas de Março", "Condomínio Residencial Jaguary", "São José dos Campos", "SP", "12244624"
"Rua", "Álvares de Azevedo", "Vila Betânia", "São José dos Campos", "SP", "12245494"
"Rua", "Álvaro Gonçalves Júnior", "Parque Industrial", "São José dos Campos", "SP", "12235670"
"Rua", "Álvaro Lordello", "Jardim Colonial", "São José dos Campos", "SP", "12234004"
"Rua", "Álvaro Pinheiro Mendonça", "Campos de São José", "São José dos Campos", "SP", "12226660"
"Rua", "Álvaro Portella", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232560"
"Praça", "Áquila", "Jardim da Granja", "São José dos Campos", "SP", "12227290"
"Rua", "Áries", "Jardim da Granja", "São José dos Campos", "SP", "12227330"
"Rua", "Áurea", "Centro", "São José dos Campos", "SP", "12209600"
"Rua", "Áustria", "Vila Letônia", "São José dos Campos", "SP", "12231171"
"Rua", "Ângela Codello Bertti", "Campos de São José", "São José dos Campos", "SP", "12226715"
"Rua", "Ângela Maria Carvalho Faria Basílio", "Urbanova", "São José dos Campos", "SP", "12244110"
"Rua", "Ângelo A. Costa", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232500"
"Rua", "Ângelo Arroio", "Conjunto Residencial Dom Pedro I", "São José dos Campos", "SP", "12232520"
"Avenida", "Ângelo Belmiro Pintus", "Conjunto Residencial Elmano Veloso", "São José dos Campos", "SP", "12234490"
"Rua", "Ângelo Bravini", "Jardim Terras do Sul", "São José dos Campos", "SP", "12236063"
"Rua", "Ângelo Galo", "Recanto Caeté", "São José dos Campos", "SP", "12213220"
"Rua", "Ângelo Maria Auricchio", "Conjunto Residencial Trinta e Um de Março", "São José dos Campos", "SP", "12237210"
"Rua", "Ângelo Miguel Scavazzini", "Jardim Boa Vista", "São José dos Campos", "SP", "12213640"
"Rua", "Ângelo Ottoboni", "Vila Industrial", "São José dos Campos", "SP", "12220490"
"Rua", "Ângelo Pintus", "Jardim Nova Detroit", "São José dos Campos", "SP", "12224520"
"Rua", "Ângelo Rodrigues Alves", "Jardim das Colinas", "São José dos Campos", "SP", "12242200"
"Rua", "Ângelo Scarpel", "Parque Nova Esperança", "São José dos Campos", "SP", "12226170"
"Rua", "Ângelo de Siqueira Afonso", "Vila Sinhá", "São José dos Campos", "SP", "12212657"
"Rua", "Ércia Maria Ribeiro Pereira", "Urbanova", "São José dos Campos", "SP", "12244583"
